,Id,Weekly_Sales
25108,10_33_2013-02-15,0.0
25109,10_33_2013-02-22,0.0
25110,10_33_2013-03-01,0.0
25111,10_33_2013-03-08,0.0
25112,10_33_2013-03-15,0.0
25113,10_33_2013-03-22,0.0
25114,10_33_2013-03-29,0.0
25115,10_33_2013-04-05,0.0
25116,10_33_2013-04-12,0.0
25117,10_33_2013-04-19,0.0
25118,10_33_2013-04-26,0.0
25119,10_33_2013-05-03,0.0
25120,10_33_2013-05-10,0.0
25121,10_33_2013-05-17,0.0
25122,10_33_2013-05-24,0.0
25123,10_33_2013-05-31,0.0
25124,10_33_2013-06-07,0.0
25125,10_33_2013-06-14,0.0
25126,10_33_2013-06-21,0.0
25127,10_33_2013-06-28,0.0
25128,10_33_2013-07-05,0.0
25129,10_33_2013-07-12,0.0
25130,10_33_2013-07-19,0.0
25131,10_33_2013-07-26,0.0
25132,10_34_2012-11-02,0.0
25133,10_34_2012-11-09,0.0
25134,10_34_2012-11-16,0.0
25135,10_34_2012-11-23,0.0
25136,10_34_2012-11-30,0.0
25137,10_34_2012-12-07,0.0
25138,10_34_2012-12-14,0.0
25139,10_34_2012-12-21,0.0
25140,10_34_2012-12-28,0.0
25141,10_34_2013-01-04,0.0
25142,10_34_2013-01-11,0.0
25143,10_34_2013-01-18,0.0
25144,10_34_2013-01-25,0.0
25145,10_34_2013-02-01,0.0
25146,10_34_2013-02-08,0.0
25147,10_34_2013-02-15,0.0
25148,10_34_2013-02-22,0.0
25149,10_34_2013-03-01,0.0
25150,10_34_2013-03-08,0.0
25151,10_34_2013-03-15,0.0
25152,10_34_2013-03-22,0.0
25153,10_34_2013-03-29,0.0
25154,10_34_2013-04-05,0.0
25155,10_34_2013-04-12,0.0
25156,10_34_2013-04-19,0.0
25157,10_34_2013-04-26,0.0
25158,10_34_2013-05-03,0.0
25159,10_34_2013-05-10,0.0
25160,10_34_2013-05-17,0.0
25161,10_34_2013-05-24,0.0
25162,10_34_2013-05-31,0.0
25163,10_34_2013-06-07,0.0
25164,10_34_2013-06-14,0.0
25165,10_34_2013-06-21,0.0
25166,10_34_2013-06-28,0.0
25167,10_34_2013-07-05,0.0
25168,10_34_2013-07-12,0.0
25169,10_34_2013-07-19,0.0
25170,10_34_2013-07-26,0.0
25171,10_35_2012-11-02,0.0
25172,10_35_2012-11-09,0.0
25173,10_35_2012-11-16,0.0
25174,10_35_2012-11-23,0.0
25175,10_35_2012-11-30,0.0
25176,10_35_2012-12-07,0.0
25177,10_35_2012-12-14,0.0
25178,10_35_2012-12-21,0.0
25179,10_35_2012-12-28,0.0
25180,10_35_2013-01-04,0.0
25181,10_35_2013-01-11,0.0
25182,10_35_2013-01-18,0.0
25183,10_35_2013-01-25,0.0
25184,10_35_2013-02-01,0.0
25185,10_35_2013-02-08,0.0
25186,10_35_2013-02-15,0.0
25187,10_35_2013-02-22,0.0
25188,10_35_2013-03-01,0.0
25189,10_35_2013-03-08,0.0
25190,10_35_2013-03-15,0.0
25191,10_35_2013-03-22,0.0
25192,10_35_2013-03-29,0.0
25193,10_35_2013-04-05,0.0
25194,10_35_2013-04-12,0.0
25195,10_35_2013-04-19,0.0
25196,10_35_2013-04-26,0.0
25197,10_35_2013-05-03,0.0
25198,10_35_2013-05-10,0.0
25199,10_35_2013-05-17,0.0
25200,10_35_2013-05-24,0.0
25201,10_35_2013-05-31,0.0
25202,10_35_2013-06-07,0.0
25203,10_35_2013-06-14,0.0
25204,10_35_2013-06-21,0.0
25205,10_35_2013-06-28,0.0
25206,10_35_2013-07-05,0.0
25207,10_35_2013-07-12,0.0
25208,10_35_2013-07-19,0.0
25209,10_35_2013-07-26,0.0
25210,10_36_2012-11-02,0.0
25211,10_36_2012-11-09,0.0
25212,10_36_2012-11-16,0.0
25213,10_36_2012-11-23,0.0
25214,10_36_2012-11-30,0.0
25215,10_36_2012-12-07,0.0
25216,10_36_2012-12-14,0.0
25217,10_36_2012-12-21,0.0
25218,10_36_2012-12-28,0.0
25219,10_36_2013-01-04,0.0
25220,10_36_2013-01-11,0.0
25221,10_36_2013-01-18,0.0
25222,10_36_2013-01-25,0.0
25223,10_36_2013-02-01,0.0
25224,10_36_2013-02-08,0.0
25225,10_36_2013-02-15,0.0
25226,10_36_2013-02-22,0.0
25227,10_36_2013-03-01,0.0
25228,10_36_2013-03-08,0.0
25229,10_36_2013-03-15,0.0
25230,10_36_2013-03-22,0.0
25231,10_36_2013-03-29,0.0
25232,10_36_2013-04-05,0.0
25233,10_36_2013-04-12,0.0
25234,10_36_2013-04-19,0.0
25235,10_36_2013-04-26,0.0
25236,10_36_2013-05-03,0.0
25237,10_36_2013-05-10,0.0
25238,10_36_2013-05-17,0.0
25239,10_36_2013-05-24,0.0
25240,10_36_2013-05-31,0.0
25241,10_36_2013-06-07,0.0
25242,10_36_2013-06-14,0.0
25243,10_36_2013-06-21,0.0
25244,10_36_2013-06-28,0.0
25245,10_36_2013-07-05,0.0
25246,10_36_2013-07-12,0.0
25247,10_36_2013-07-19,0.0
25248,10_36_2013-07-26,0.0
25249,10_37_2012-11-02,0.0
25250,10_37_2012-11-09,0.0
25251,10_37_2012-11-16,0.0
25252,10_37_2012-11-23,0.0
25253,10_37_2012-11-30,0.0
25254,10_37_2012-12-07,0.0
25255,10_37_2012-12-14,0.0
25256,10_37_2012-12-21,0.0
25257,10_37_2012-12-28,0.0
25258,10_37_2013-01-04,0.0
25259,10_37_2013-01-11,0.0
25260,10_37_2013-01-18,0.0
25261,10_37_2013-01-25,0.0
25262,10_37_2013-02-01,0.0
25263,10_37_2013-02-08,0.0
25264,10_37_2013-02-15,0.0
25265,10_37_2013-02-22,0.0
25266,10_37_2013-03-01,0.0
25267,10_37_2013-03-08,0.0
25268,10_37_2013-03-15,0.0
25269,10_37_2013-03-22,0.0
25270,10_37_2013-03-29,0.0
25271,10_37_2013-04-05,0.0
25272,10_37_2013-04-12,0.0
25273,10_37_2013-04-19,0.0
25274,10_37_2013-04-26,0.0
25275,10_37_2013-05-03,0.0
25276,10_37_2013-05-10,0.0
25277,10_37_2013-05-17,0.0
25278,10_37_2013-05-24,0.0
25279,10_37_2013-05-31,0.0
25280,10_37_2013-06-07,0.0
25281,10_37_2013-06-14,0.0
25282,10_37_2013-06-21,0.0
25283,10_37_2013-06-28,0.0
25284,10_37_2013-07-05,0.0
25285,10_37_2013-07-12,0.0
25286,10_37_2013-07-19,0.0
25287,10_37_2013-07-26,0.0
25288,10_38_2012-11-02,0.0
25289,10_38_2012-11-09,0.0
25290,10_38_2012-11-16,0.0
25291,10_38_2012-11-23,0.0
25292,10_38_2012-11-30,0.0
25293,10_38_2012-12-07,0.0
25294,10_38_2012-12-14,0.0
25295,10_38_2012-12-21,0.0
25296,10_38_2012-12-28,0.0
25297,10_38_2013-01-04,0.0
25298,10_38_2013-01-11,0.0
25299,10_38_2013-01-18,0.0
25300,10_38_2013-01-25,0.0
25301,10_38_2013-02-01,0.0
25302,10_38_2013-02-08,0.0
25303,10_38_2013-02-15,0.0
25304,10_38_2013-02-22,0.0
25305,10_38_2013-03-01,0.0
25306,10_38_2013-03-08,0.0
25307,10_38_2013-03-15,0.0
25308,10_38_2013-03-22,0.0
25309,10_38_2013-03-29,0.0
25310,10_38_2013-04-05,0.0
25311,10_38_2013-04-12,0.0
25312,10_38_2013-04-19,0.0
25313,10_38_2013-04-26,0.0
25314,10_38_2013-05-03,0.0
25315,10_38_2013-05-10,0.0
25316,10_38_2013-05-17,0.0
25317,10_38_2013-05-24,0.0
25318,10_38_2013-05-31,0.0
25319,10_38_2013-06-07,0.0
25320,10_38_2013-06-14,0.0
25321,10_38_2013-06-21,0.0
25322,10_38_2013-06-28,0.0
25323,10_38_2013-07-05,0.0
25324,10_38_2013-07-12,0.0
25325,10_38_2013-07-19,0.0
25326,10_38_2013-07-26,0.0
25327,10_40_2012-11-02,0.0
25328,10_40_2012-11-09,0.0
25329,10_40_2012-11-16,0.0
25330,10_40_2012-11-23,0.0
25331,10_40_2012-11-30,0.0
25332,10_40_2012-12-07,0.0
25333,10_40_2012-12-14,0.0
25334,10_40_2012-12-21,0.0
25335,10_40_2012-12-28,0.0
25336,10_40_2013-01-04,0.0
25337,10_40_2013-01-11,0.0
25338,10_40_2013-01-18,0.0
25339,10_40_2013-01-25,0.0
25340,10_40_2013-02-01,0.0
25341,10_40_2013-02-08,0.0
25342,10_40_2013-02-15,0.0
25343,10_40_2013-02-22,0.0
25344,10_40_2013-03-01,0.0
25345,10_40_2013-03-08,0.0
25346,10_40_2013-03-15,0.0
25347,10_40_2013-03-22,0.0
25348,10_40_2013-03-29,0.0
25349,10_40_2013-04-05,0.0
25350,10_40_2013-04-12,0.0
25351,10_40_2013-04-19,0.0
25352,10_40_2013-04-26,0.0
25353,10_40_2013-05-03,0.0
25354,10_40_2013-05-10,0.0
25355,10_40_2013-05-17,0.0
25356,10_40_2013-05-24,0.0
25357,10_40_2013-05-31,0.0
25358,10_40_2013-06-07,0.0
25359,10_40_2013-06-14,0.0
25360,10_40_2013-06-21,0.0
25361,10_40_2013-06-28,0.0
25362,10_40_2013-07-05,0.0
25363,10_40_2013-07-12,0.0
25364,10_40_2013-07-19,0.0
25365,10_40_2013-07-26,0.0
25366,10_41_2012-11-02,0.0
25367,10_41_2012-11-09,0.0
25368,10_41_2012-11-16,0.0
25369,10_41_2012-11-23,0.0
25370,10_41_2012-11-30,0.0
25371,10_41_2012-12-07,0.0
25372,10_41_2012-12-14,0.0
25373,10_41_2012-12-21,0.0
25374,10_41_2012-12-28,0.0
25375,10_41_2013-01-04,0.0
25376,10_41_2013-01-11,0.0
25377,10_41_2013-01-18,0.0
25378,10_41_2013-01-25,0.0
25379,10_41_2013-02-01,0.0
25380,10_41_2013-02-08,0.0
25381,10_41_2013-02-15,0.0
25382,10_41_2013-02-22,0.0
25383,10_41_2013-03-01,0.0
25384,10_41_2013-03-08,0.0
25385,10_41_2013-03-15,0.0
25386,10_41_2013-03-22,0.0
25387,10_41_2013-03-29,0.0
25388,10_41_2013-04-05,0.0
25389,10_41_2013-04-12,0.0
25390,10_41_2013-04-19,0.0
25391,10_41_2013-04-26,0.0
25392,10_41_2013-05-03,0.0
25393,10_41_2013-05-10,0.0
25394,10_41_2013-05-17,0.0
25395,10_41_2013-05-24,0.0
25396,10_41_2013-05-31,0.0
25397,10_41_2013-06-07,0.0
25398,10_41_2013-06-14,0.0
25399,10_41_2013-06-21,0.0
25400,10_41_2013-06-28,0.0
25401,10_41_2013-07-05,0.0
25402,10_41_2013-07-12,0.0
25403,10_41_2013-07-19,0.0
25404,10_41_2013-07-26,0.0
25405,10_42_2012-11-02,0.0
25406,10_42_2012-11-09,0.0
25407,10_42_2012-11-16,0.0
25408,10_42_2012-11-23,0.0
25409,10_42_2012-11-30,0.0
25410,10_42_2012-12-07,0.0
25411,10_42_2012-12-14,0.0
25412,10_42_2012-12-21,0.0
25413,10_42_2012-12-28,0.0
25414,10_42_2013-01-04,0.0
25415,10_42_2013-01-11,0.0
25416,10_42_2013-01-18,0.0
25417,10_42_2013-01-25,0.0
25418,10_42_2013-02-01,0.0
25419,10_42_2013-02-08,0.0
25420,10_42_2013-02-15,0.0
25421,10_42_2013-02-22,0.0
25422,10_42_2013-03-01,0.0
25423,10_42_2013-03-08,0.0
25424,10_42_2013-03-15,0.0
25425,10_42_2013-03-22,0.0
25426,10_42_2013-03-29,0.0
25427,10_42_2013-04-05,0.0
25428,10_42_2013-04-12,0.0
25429,10_42_2013-04-19,0.0
25430,10_42_2013-04-26,0.0
25431,10_42_2013-05-03,0.0
25432,10_42_2013-05-10,0.0
25433,10_42_2013-05-17,0.0
25434,10_42_2013-05-24,0.0
25435,10_42_2013-05-31,0.0
25436,10_42_2013-06-07,0.0
25437,10_42_2013-06-14,0.0
25438,10_42_2013-06-21,0.0
25439,10_42_2013-06-28,0.0
25440,10_42_2013-07-05,0.0
25441,10_42_2013-07-12,0.0
25442,10_42_2013-07-19,0.0
25443,10_42_2013-07-26,0.0
25444,10_44_2012-11-02,0.0
25445,10_44_2012-11-09,0.0
25446,10_44_2012-11-16,0.0
25447,10_44_2012-11-23,0.0
25448,10_44_2012-11-30,0.0
25449,10_44_2012-12-07,0.0
25450,10_44_2012-12-14,0.0
25451,10_44_2012-12-21,0.0
25452,10_44_2012-12-28,0.0
25453,10_44_2013-01-04,0.0
25454,10_44_2013-01-11,0.0
25455,10_44_2013-01-18,0.0
25456,10_44_2013-01-25,0.0
25457,10_44_2013-02-01,0.0
25458,10_44_2013-02-08,0.0
25459,10_44_2013-02-15,0.0
25460,10_44_2013-02-22,0.0
25461,10_44_2013-03-01,0.0
25462,10_44_2013-03-08,0.0
25463,10_44_2013-03-15,0.0
25464,10_44_2013-03-22,0.0
25465,10_44_2013-03-29,0.0
25466,10_44_2013-04-05,0.0
25467,10_44_2013-04-12,0.0
25468,10_44_2013-04-19,0.0
25469,10_44_2013-04-26,0.0
25470,10_44_2013-05-03,0.0
25471,10_44_2013-05-10,0.0
25472,10_44_2013-05-17,0.0
25473,10_44_2013-05-24,0.0
25474,10_44_2013-05-31,0.0
25475,10_44_2013-06-07,0.0
25476,10_44_2013-06-14,0.0
25477,10_44_2013-06-21,0.0
25478,10_44_2013-06-28,0.0
25479,10_44_2013-07-05,0.0
25480,10_44_2013-07-12,0.0
25481,10_44_2013-07-19,0.0
25482,10_44_2013-07-26,0.0
25483,10_45_2012-11-23,0.0
25484,10_46_2012-11-02,0.0
25485,10_46_2012-11-09,0.0
25486,10_46_2012-11-16,0.0
25487,10_46_2012-11-23,0.0
25488,10_46_2012-11-30,0.0
25489,10_46_2012-12-07,0.0
25490,10_46_2012-12-14,0.0
25491,10_46_2012-12-21,0.0
25492,10_46_2012-12-28,0.0
25493,10_46_2013-01-04,0.0
25494,10_46_2013-01-11,0.0
25495,10_46_2013-01-18,0.0
25496,10_46_2013-01-25,0.0
25497,10_46_2013-02-01,0.0
25498,10_46_2013-02-08,0.0
25499,10_46_2013-02-15,0.0
25500,10_46_2013-02-22,0.0
25501,10_46_2013-03-01,0.0
25502,10_46_2013-03-08,0.0
25503,10_46_2013-03-15,0.0
25504,10_46_2013-03-22,0.0
25505,10_46_2013-03-29,0.0
25506,10_46_2013-04-05,0.0
25507,10_46_2013-04-12,0.0
25508,10_46_2013-04-19,0.0
25509,10_46_2013-04-26,0.0
25510,10_46_2013-05-03,0.0
25511,10_46_2013-05-10,0.0
25512,10_46_2013-05-17,0.0
25513,10_46_2013-05-24,0.0
25514,10_46_2013-05-31,0.0
25515,10_46_2013-06-07,0.0
25516,10_46_2013-06-14,0.0
25517,10_46_2013-06-21,0.0
25518,10_46_2013-06-28,0.0
25519,10_46_2013-07-05,0.0
25520,10_46_2013-07-12,0.0
25521,10_46_2013-07-19,0.0
25522,10_46_2013-07-26,0.0
25523,10_47_2012-11-30,0.0
25524,10_47_2012-12-07,0.0
25525,10_47_2012-12-14,0.0
25526,10_47_2012-12-28,0.0
25527,10_47_2013-02-08,0.0
25528,10_47_2013-04-05,0.0
25529,10_47_2013-04-12,0.0
25530,10_47_2013-04-19,0.0
25531,10_47_2013-07-05,0.0
25532,10_48_2012-11-02,0.0
25533,10_48_2012-11-09,0.0
25534,10_48_2012-11-16,0.0
25535,10_48_2012-11-23,0.0
25536,10_48_2012-11-30,0.0
25537,10_48_2012-12-07,0.0
25538,10_48_2012-12-14,0.0
25539,10_48_2012-12-21,0.0
25540,10_48_2012-12-28,0.0
25541,10_48_2013-01-04,0.0
25542,10_48_2013-01-11,0.0
25543,10_48_2013-01-18,0.0
25544,10_48_2013-01-25,0.0
25545,10_48_2013-02-01,0.0
25546,10_48_2013-02-08,0.0
25547,10_48_2013-02-15,0.0
25548,10_48_2013-02-22,0.0
25549,10_48_2013-03-01,0.0
25550,10_48_2013-03-08,0.0
25551,10_48_2013-03-15,0.0
25552,10_48_2013-03-22,0.0
25553,10_48_2013-03-29,0.0
25554,10_48_2013-04-05,0.0
25555,10_48_2013-04-12,0.0
25556,10_48_2013-04-19,0.0
25557,10_48_2013-04-26,0.0
25558,10_48_2013-05-03,0.0
25559,10_48_2013-05-10,0.0
25560,10_48_2013-05-17,0.0
25561,10_48_2013-05-24,0.0
25562,10_48_2013-05-31,0.0
25563,10_48_2013-06-07,0.0
25564,10_48_2013-06-14,0.0
25565,10_48_2013-06-21,0.0
25566,10_48_2013-06-28,0.0
25567,10_48_2013-07-05,0.0
25568,10_48_2013-07-12,0.0
25569,10_48_2013-07-19,0.0
25570,10_48_2013-07-26,0.0
25571,10_49_2012-11-02,0.0
25572,10_49_2012-11-09,0.0
25573,10_49_2012-11-16,0.0
25574,10_49_2012-11-23,0.0
25575,10_49_2012-11-30,0.0
25576,10_49_2012-12-07,0.0
25577,10_49_2012-12-14,0.0
25578,10_49_2012-12-21,0.0
25579,10_49_2012-12-28,0.0
25580,10_49_2013-01-04,0.0
25581,10_49_2013-01-11,0.0
25582,10_49_2013-01-18,0.0
25583,10_49_2013-01-25,0.0
25584,10_49_2013-02-01,0.0
25585,10_49_2013-02-08,0.0
25586,10_49_2013-02-15,0.0
25587,10_49_2013-02-22,0.0
25588,10_49_2013-03-01,0.0
25589,10_49_2013-03-08,0.0
25590,10_49_2013-03-15,0.0
25591,10_49_2013-03-22,0.0
25592,10_49_2013-03-29,0.0
25593,10_49_2013-04-05,0.0
25594,10_49_2013-04-12,0.0
25595,10_49_2013-04-19,0.0
25596,10_49_2013-04-26,0.0
25597,10_49_2013-05-03,0.0
25598,10_49_2013-05-10,0.0
25599,10_49_2013-05-17,0.0
25600,10_49_2013-05-24,0.0
25601,10_49_2013-05-31,0.0
25602,10_49_2013-06-07,0.0
25603,10_49_2013-06-14,0.0
25604,10_49_2013-06-21,0.0
25605,10_49_2013-06-28,0.0
25606,10_49_2013-07-05,0.0
25607,10_49_2013-07-12,0.0
25608,10_49_2013-07-19,0.0
25609,10_49_2013-07-26,0.0
25610,10_50_2012-11-02,0.0
25611,10_50_2012-11-09,0.0
25612,10_50_2012-11-16,0.0
25613,10_50_2012-11-23,0.0
25614,10_50_2012-11-30,0.0
25615,10_50_2012-12-07,0.0
25616,10_50_2012-12-14,0.0
25617,10_50_2012-12-21,0.0
25618,10_50_2012-12-28,0.0
25619,10_50_2013-01-04,0.0
25620,10_50_2013-01-11,0.0
25621,10_50_2013-01-18,0.0
25622,10_50_2013-01-25,0.0
25623,10_50_2013-02-01,0.0
25624,10_50_2013-02-08,0.0
25625,10_50_2013-02-15,0.0
25626,10_50_2013-02-22,0.0
25627,10_50_2013-03-01,0.0
25628,10_50_2013-03-08,0.0
25629,10_50_2013-03-15,0.0
25630,10_50_2013-03-22,0.0
25631,10_50_2013-03-29,0.0
25632,10_50_2013-04-05,0.0
25633,10_50_2013-04-12,0.0
25634,10_50_2013-04-19,0.0
25635,10_50_2013-04-26,0.0
25636,10_50_2013-05-03,0.0
25637,10_50_2013-05-10,0.0
25638,10_50_2013-05-17,0.0
25639,10_50_2013-05-24,0.0
25640,10_50_2013-05-31,0.0
25641,10_50_2013-06-07,0.0
25642,10_50_2013-06-14,0.0
25643,10_50_2013-06-21,0.0
25644,10_50_2013-06-28,0.0
25645,10_50_2013-07-05,0.0
25646,10_50_2013-07-12,0.0
25647,10_50_2013-07-19,0.0
25648,10_50_2013-07-26,0.0
25649,10_52_2012-11-02,0.0
25650,10_52_2012-11-09,0.0
25651,10_52_2012-11-16,0.0
25652,10_52_2012-11-23,0.0
25653,10_52_2012-11-30,0.0
25654,10_52_2012-12-07,0.0
25655,10_52_2012-12-14,0.0
25656,10_52_2012-12-21,0.0
25657,10_52_2012-12-28,0.0
25658,10_52_2013-01-04,0.0
25659,10_52_2013-01-11,0.0
25660,10_52_2013-01-18,0.0
25661,10_52_2013-01-25,0.0
25662,10_52_2013-02-01,0.0
25663,10_52_2013-02-08,0.0
25664,10_52_2013-02-15,0.0
25665,10_52_2013-02-22,0.0
25666,10_52_2013-03-01,0.0
25667,10_52_2013-03-08,0.0
25668,10_52_2013-03-15,0.0
25669,10_52_2013-03-22,0.0
25670,10_52_2013-03-29,0.0
25671,10_52_2013-04-05,0.0
25672,10_52_2013-04-12,0.0
25673,10_52_2013-04-19,0.0
25674,10_52_2013-04-26,0.0
25675,10_52_2013-05-03,0.0
25676,10_52_2013-05-10,0.0
25677,10_52_2013-05-17,0.0
25678,10_52_2013-05-24,0.0
25679,10_52_2013-05-31,0.0
25680,10_52_2013-06-07,0.0
25681,10_52_2013-06-14,0.0
25682,10_52_2013-06-21,0.0
25683,10_52_2013-06-28,0.0
25684,10_52_2013-07-05,0.0
25685,10_52_2013-07-12,0.0
25686,10_52_2013-07-19,0.0
25687,10_52_2013-07-26,0.0
25688,10_54_2012-11-02,0.0
25689,10_54_2012-11-09,0.0
25690,10_54_2012-11-16,0.0
25691,10_54_2012-11-23,0.0
25692,10_54_2012-11-30,0.0
25693,10_54_2012-12-07,0.0
25694,10_54_2012-12-14,0.0
25695,10_54_2012-12-21,0.0
25696,10_54_2012-12-28,0.0
25697,10_54_2013-01-04,0.0
25698,10_54_2013-01-11,0.0
25699,10_54_2013-01-18,0.0
25700,10_54_2013-01-25,0.0
25701,10_54_2013-02-08,0.0
25702,10_54_2013-02-15,0.0
25703,10_54_2013-02-22,0.0
25704,10_54_2013-03-01,0.0
25705,10_54_2013-03-08,0.0
25706,10_54_2013-03-15,0.0
25707,10_54_2013-03-22,0.0
25708,10_54_2013-03-29,0.0
25709,10_54_2013-04-05,0.0
25710,10_54_2013-04-12,0.0
25711,10_54_2013-04-19,0.0
25712,10_54_2013-04-26,0.0
25713,10_54_2013-05-03,0.0
25714,10_54_2013-05-10,0.0
25715,10_54_2013-05-17,0.0
25716,10_54_2013-05-24,0.0
25717,10_54_2013-06-07,0.0
25718,10_54_2013-06-14,0.0
25719,10_54_2013-06-21,0.0
25720,10_54_2013-06-28,0.0
25721,10_54_2013-07-05,0.0
25722,10_54_2013-07-12,0.0
25723,10_54_2013-07-19,0.0
25724,10_54_2013-07-26,0.0
25725,10_55_2012-11-02,0.0
25726,10_55_2012-11-09,0.0
25727,10_55_2012-11-16,0.0
25728,10_55_2012-11-23,0.0
25729,10_55_2012-11-30,0.0
25730,10_55_2012-12-07,0.0
25731,10_55_2012-12-14,0.0
25732,10_55_2012-12-21,0.0
25733,10_55_2012-12-28,0.0
25734,10_55_2013-01-04,0.0
25735,10_55_2013-01-11,0.0
25736,10_55_2013-01-18,0.0
25737,10_55_2013-01-25,0.0
25738,10_55_2013-02-01,0.0
25739,10_55_2013-02-08,0.0
25740,10_55_2013-02-15,0.0
25741,10_55_2013-02-22,0.0
25742,10_55_2013-03-01,0.0
25743,10_55_2013-03-08,0.0
25744,10_55_2013-03-15,0.0
25745,10_55_2013-03-22,0.0
25746,10_55_2013-03-29,0.0
25747,10_55_2013-04-05,0.0
25748,10_55_2013-04-12,0.0
25749,10_55_2013-04-19,0.0
25750,10_55_2013-04-26,0.0
25751,10_55_2013-05-03,0.0
25752,10_55_2013-05-10,0.0
25753,10_55_2013-05-17,0.0
25754,10_55_2013-05-24,0.0
25755,10_55_2013-05-31,0.0
25756,10_55_2013-06-07,0.0
25757,10_55_2013-06-14,0.0
25758,10_55_2013-06-21,0.0
25759,10_55_2013-06-28,0.0
25760,10_55_2013-07-05,0.0
25761,10_55_2013-07-12,0.0
25762,10_55_2013-07-19,0.0
25763,10_55_2013-07-26,0.0
25764,10_56_2012-11-02,0.0
25765,10_56_2012-11-09,0.0
25766,10_56_2012-11-16,0.0
25767,10_56_2012-11-23,0.0
25768,10_56_2012-11-30,0.0
25769,10_56_2012-12-07,0.0
25770,10_56_2012-12-14,0.0
25771,10_56_2012-12-21,0.0
25772,10_56_2012-12-28,0.0
25773,10_56_2013-01-04,0.0
25774,10_56_2013-01-11,0.0
25775,10_56_2013-01-18,0.0
25776,10_56_2013-01-25,0.0
25777,10_56_2013-02-01,0.0
25778,10_56_2013-02-08,0.0
25779,10_56_2013-02-15,0.0
25780,10_56_2013-02-22,0.0
25781,10_56_2013-03-01,0.0
25782,10_56_2013-03-08,0.0
25783,10_56_2013-03-15,0.0
25784,10_56_2013-03-22,0.0
25785,10_56_2013-03-29,0.0
25786,10_56_2013-04-05,0.0
25787,10_56_2013-04-12,0.0
25788,10_56_2013-04-19,0.0
25789,10_56_2013-04-26,0.0
25790,10_56_2013-05-03,0.0
25791,10_56_2013-05-10,0.0
25792,10_56_2013-05-17,0.0
25793,10_56_2013-05-24,0.0
25794,10_56_2013-05-31,0.0
25795,10_56_2013-06-07,0.0
25796,10_56_2013-06-14,0.0
25797,10_56_2013-06-21,0.0
25798,10_56_2013-06-28,0.0
25799,10_56_2013-07-05,0.0
25800,10_56_2013-07-12,0.0
25801,10_56_2013-07-19,0.0
25802,10_56_2013-07-26,0.0
25803,10_58_2012-11-02,0.0
25804,10_58_2012-11-09,0.0
25805,10_58_2012-11-16,0.0
25806,10_58_2012-11-23,0.0
25807,10_58_2012-11-30,0.0
25808,10_58_2012-12-07,0.0
25809,10_58_2012-12-14,0.0
25810,10_58_2012-12-21,0.0
25811,10_58_2012-12-28,0.0
25812,10_58_2013-01-04,0.0
25813,10_58_2013-01-11,0.0
25814,10_58_2013-01-18,0.0
25815,10_58_2013-01-25,0.0
25816,10_58_2013-02-01,0.0
25817,10_58_2013-02-08,0.0
25818,10_58_2013-02-15,0.0
25819,10_58_2013-02-22,0.0
25820,10_58_2013-03-01,0.0
25821,10_58_2013-03-08,0.0
25822,10_58_2013-03-15,0.0
25823,10_58_2013-03-22,0.0
25824,10_58_2013-03-29,0.0
25825,10_58_2013-04-05,0.0
25826,10_58_2013-04-12,0.0
25827,10_58_2013-04-19,0.0
25828,10_58_2013-04-26,0.0
25829,10_58_2013-05-03,0.0
25830,10_58_2013-05-10,0.0
25831,10_58_2013-05-17,0.0
25832,10_58_2013-05-24,0.0
25833,10_58_2013-05-31,0.0
25834,10_58_2013-06-07,0.0
25835,10_58_2013-06-14,0.0
25836,10_58_2013-06-21,0.0
25837,10_58_2013-06-28,0.0
25838,10_58_2013-07-05,0.0
25839,10_58_2013-07-12,0.0
25840,10_58_2013-07-19,0.0
25841,10_58_2013-07-26,0.0
25842,10_59_2012-11-02,0.0
25843,10_59_2012-11-09,0.0
25844,10_59_2012-11-16,0.0
25845,10_59_2012-11-23,0.0
25846,10_59_2012-11-30,0.0
25847,10_59_2012-12-07,0.0
25848,10_59_2012-12-14,0.0
25849,10_59_2012-12-21,0.0
25850,10_59_2012-12-28,0.0
25851,10_59_2013-01-04,0.0
25852,10_59_2013-01-11,0.0
25853,10_59_2013-01-18,0.0
25854,10_59_2013-01-25,0.0
25855,10_59_2013-02-01,0.0
25856,10_59_2013-02-08,0.0
25857,10_59_2013-02-15,0.0
25858,10_59_2013-02-22,0.0
25859,10_59_2013-03-01,0.0
25860,10_59_2013-03-08,0.0
25861,10_59_2013-03-15,0.0
25862,10_59_2013-03-22,0.0
25863,10_59_2013-03-29,0.0
25864,10_59_2013-04-05,0.0
25865,10_59_2013-04-12,0.0
25866,10_59_2013-04-19,0.0
25867,10_59_2013-04-26,0.0
25868,10_59_2013-05-03,0.0
25869,10_59_2013-05-10,0.0
25870,10_59_2013-05-17,0.0
25871,10_59_2013-05-24,0.0
25872,10_59_2013-05-31,0.0
25873,10_59_2013-06-07,0.0
25874,10_59_2013-06-14,0.0
25875,10_59_2013-06-21,0.0
25876,10_59_2013-06-28,0.0
25877,10_59_2013-07-05,0.0
25878,10_59_2013-07-12,0.0
25879,10_59_2013-07-19,0.0
25880,10_59_2013-07-26,0.0
25881,10_60_2012-11-02,0.0
25882,10_60_2012-11-09,0.0
25883,10_60_2012-11-16,0.0
25884,10_60_2012-11-23,0.0
